ligand,receptor,combo,mean_score,median_score,max_score,sum_score,sd_score,ligand_mean_expr,receptor_mean_expr
FN1__Stroma,CD81__Macrophage,FN1__Stroma|CD81__Macrophage,2.6373436359389633,0,218.37373180252337,10016.631129296182,10.750180183263232,3.791117473611257,1.0129718986130358
VIM__Macrophage,CD55__Malignant,VIM__Macrophage|CD55__Malignant,2.632171594330854,0,153.6747355699236,9996.987715268584,10.987891734269569,1.1216877024819218,3.44420303385949
BST2__Malignant,CD9__Macrophage,BST2__Malignant|CD9__Macrophage,2.601185289428472,1.627991633514088,27.180728688882322,9879.301729249337,3.077925131049793,7.44177658449465,0.48731400001282016
HSPA1A__Malignant,FLOT1__Stroma,HSPA1A__Malignant|FLOT1__Stroma,2.590518124585445,1.6868829862558583,65.58018120637524,9838.78783717552,3.335611013094858,12.164245659901171,0.3311780713427093
CXCL14__Malignant,TYROBP__Macrophage,CXCL14__Malignant|TYROBP__Macrophage,2.584258200287484,0.9227932034724378,50.65593107175916,9815.012644691864,4.873252535692088,7.381842565076551,0.5806380080919443
C1QB__Macrophage,PRLR__Malignant,C1QB__Macrophage|PRLR__Malignant,2.5782363080683264,0,130.601280763062,9792.141498043504,10.101534317700478,1.208112352032999,2.901777278060352
IGFBP4__Malignant,CD9__Macrophage,IGFBP4__Malignant|CD9__Macrophage,2.554792604356331,0.8271808251300221,24.145948477614684,9703.102311345345,3.738098231060972,6.981457327415992,0.48731400001282016
EFNA1__Malignant,ITGB2__Macrophage,EFNA1__Malignant|ITGB2__Macrophage,2.5485820549681297,1.4515260681535018,25.73736158143939,9679.514644768957,3.104349757174131,9.79413117980602,0.37840045546879175
COMP__Stroma,ENO1__Malignant,COMP__Stroma|ENO1__Malignant,2.546427621247262,0,245.85076353719916,9671.3321054971,11.272433221512202,0.6285781360174613,5.961806937399298
EFNA1__Malignant,ITGB5__Stroma,EFNA1__Malignant|ITGB5__Stroma,2.5427836431022453,1.2925923199582845,34.22304623021261,9657.492276502328,3.3296723409401676,9.79413117980602,0.39099841019172027
CD24__Malignant,CAP1__Stroma,CD24__Malignant|CAP1__Stroma,2.5319187345068026,1.727871147364235,21.682611593811394,9616.227353656837,2.8503518614621077,17.664792125884766,0.217148628138856
TNFSF10__Malignant,CD74__Bcell,TNFSF10__Malignant|CD74__Bcell,2.518313225827453,1.0095967375386803,44.3471591676648,9564.553631692668,3.87450108389344,8.5561459417062,0.4955562412609844
COMP__Stroma,ERBB2__Malignant,COMP__Stroma|ERBB2__Malignant,2.5168796704602685,0,224.1584331438724,9559.1089884081,10.676136170720179,0.6285781360174613,5.9725087975793345
TIMP3__Stroma,GFRA1__Malignant,TIMP3__Stroma|GFRA1__Malignant,2.5110521544578353,0,322.77518439240936,9536.97608263086,11.261497729079409,0.8455072563670505,4.700373245551201
UBA52__Malignant,LAMP2__Stroma,UBA52__Malignant|LAMP2__Stroma,2.492430967157177,1.8200539638760431,16.652304933806214,9466.25281326296,2.699842118712728,15.977123501653127,0.23515339048855716
BST2__Malignant,ENO1__Macrophage,BST2__Malignant|ENO1__Macrophage,2.48470601412889,1.5795657800867957,24.63826779223861,9436.913441661525,2.9224872934884414,7.44177658449465,0.47740155925959393
HSPA1A__Malignant,FLOT1__Macrophage,HSPA1A__Malignant|FLOT1__Macrophage,2.4571189837169687,1.701696986013233,45.02759705038553,9332.137900157048,2.8118432954330497,12.164245659901171,0.29472753962498033
IGFBP4__Malignant,ENO1__Macrophage,IGFBP4__Malignant|ENO1__Macrophage,2.45060418866058,0.7962165129953476,24.674678586953302,9307.394708532882,3.5869103142491774,6.981457327415992,0.47740155925959393
HLA-DRB1__Malignant,TYROBP__Macrophage,HLA-DRB1__Malignant|TYROBP__Macrophage,2.446491617487185,1.5915427367167472,31.579638617763084,9291.775163216327,3.0741799614912706,6.08415396900736,0.5806380080919443
ARF1__Malignant,FLOT1__Stroma,ARF1__Malignant|FLOT1__Stroma,2.4166923275789625,1.8750252502792426,20.285399966930843,9178.5974601449,2.6654110232572394,11.327927432811919,0.3311780713427093
LYZ__Macrophage,CD47__Malignant,LYZ__Macrophage|CD47__Malignant,2.413527003392745,0,148.05882964327836,9166.575558885645,10.512311384494533,2.1692082031036057,1.5383136082568338
CXCL14__Malignant,CD74__Bcell,CXCL14__Malignant|CD74__Bcell,2.401115226379691,0.6115252312068575,61.8202340191593,9119.435629790065,6.022712547189156,7.381842565076551,0.4955562412609844
HLA-C__Malignant,CD163__Macrophage,HLA-C__Malignant|CD163__Macrophage,2.3913384872880803,1.5661664920067628,59.760850169717536,9082.303574720128,3.322558831166316,20.50116626115124,0.16206015324913728
TNFSF10__Malignant,ITGB2__Macrophage,TNFSF10__Malignant|ITGB2__Macrophage,2.390554111169813,0.9695419634811786,53.806918065052294,9079.324514222952,3.9632506999521917,8.5561459417062,0.37840045546879175
LYZ__Macrophage,TYROBP__Malignant,LYZ__Macrophage|TYROBP__Malignant,2.3896050779966025,0,135.61754533324364,9075.720086231095,10.222676029259167,2.1692082031036057,1.6618820725115404
LYZ__Macrophage,CD44__Malignant,LYZ__Macrophage|CD44__Malignant,2.38836910041042,0,123.85511754750158,9071.025843358775,10.350253847540108,2.1692082031036057,1.5588424906899023
APOE__Macrophage,LDLR__Malignant,APOE__Macrophage|LDLR__Malignant,2.3851024090109085,0,104.85691340477067,9058.618949423431,9.565998662871136,6.424318242558926,0.503477299137712
GRN__Macrophage,PRLR__Malignant,GRN__Macrophage|PRLR__Malignant,2.3744371864519587,0,109.41148463288062,9018.11243414454,9.531046121006957,1.1142246233016815,2.901777278060352
HLA-DMA__Macrophage,IL6ST__Malignant,HLA-DMA__Macrophage|IL6ST__Malignant,2.3487890839271808,0,107.92850681770099,8920.700940755432,9.653128182178769,0.387134418163459,7.972520223468345
TIMP3__Stroma,SDC1__Malignant,TIMP3__Stroma|SDC1__Malignant,2.3443875090448674,0,214.68552482181514,8903.983759352406,9.622062517514427,0.8455072563670505,4.235502491751155
COMP__Stroma,CD151__Malignant,COMP__Stroma|CD151__Malignant,2.3443457805223518,0,224.88063342168104,8903.82527442389,10.324051227805239,0.6285781360174613,5.51159957558688
ARF1__Malignant,FLOT1__Macrophage,ARF1__Malignant|FLOT1__Macrophage,2.3428577444058076,1.8512668977879825,14.376021185806707,8898.173713253258,2.4481411321405715,11.327927432811919,0.29472753962498033
CDH1__Malignant,ITGB1__Stroma,CDH1__Malignant|ITGB1__Stroma,2.339272855628152,1.5807166142547349,19.093398852870415,8884.558305675722,2.6852876202404166,6.661016001355796,0.536278498517052
VIM__Macrophage,PRLR__Malignant,VIM__Macrophage|PRLR__Malignant,2.334549828258326,0,143.93075015825409,8866.620247725123,9.599699834114514,1.1216877024819218,2.901777278060352
FN1__Stroma,CD63__Macrophage,FN1__Stroma|CD63__Macrophage,2.3333957329199952,0,195.66278725467055,8862.236993630142,9.454852417590121,3.791117473611257,0.8955163413277767
C1QA__Macrophage,ATP6AP2__Malignant,C1QA__Macrophage|ATP6AP2__Malignant,2.330805585449722,0,87.49542823577643,8852.399613538044,8.927887083186999,1.2498494337199684,2.682816042654765
AZGP1__Malignant,CD74__Bcell,AZGP1__Malignant|CD74__Bcell,2.320187212331643,1.7139751309524378,24.65047429858512,8812.07103243558,2.5833961417664617,8.49610378010731,0.4955562412609844
C1QA__Macrophage,ADORA2A__Malignant,C1QA__Macrophage|ADORA2A__Malignant,2.3183510735557458,0,93.05478058495623,8805.097377364722,9.028857375634912,1.2498494337199684,2.602417410654269
CXCL10__Macrophage,BAMBI__Malignant,CXCL10__Macrophage|BAMBI__Malignant,2.312013558744322,0,972.5448584877026,8781.027496110933,21.630259606120468,0.200917668858052,15.04070305679784
CXCL14__Malignant,CD9__Macrophage,CXCL14__Malignant|CD9__Macrophage,2.3088421261594236,0.7916403108030574,49.84174149601259,8768.98239515349,4.444175468181466,7.381842565076551,0.48731400001282016
TNFSF10__Malignant,ITGB5__Stroma,TNFSF10__Malignant|ITGB5__Stroma,2.2966480013928807,0.8637534475307616,66.42447171266663,8722.669109290162,4.189260838802074,8.5561459417062,0.39099841019172027
HLA-DMA__Macrophage,CD63__Malignant,HLA-DMA__Macrophage|CD63__Malignant,2.2851407368981196,0,87.82076175799388,8678.964518739058,9.219963125130224,0.387134418163459,8.437647616205767
ITGB2__Macrophage,IL6ST__Malignant,ITGB2__Macrophage|IL6ST__Malignant,2.2816057522656026,0,128.12065362825086,8665.538647104759,9.89897497777109,0.37840045546879175,7.972520223468345
UBA52__Malignant,CAP1__Stroma,UBA52__Malignant|CAP1__Stroma,2.272082125537227,1.69876399721575,14.553209982371328,8629.367912790389,2.4563912413463074,15.977123501653127,0.217148628138856
C1QB__Macrophage,ATP6AP2__Malignant,C1QB__Macrophage|ATP6AP2__Malignant,2.265814714147995,0,107.05554538333448,8605.564284334087,8.819015385453275,1.208112352032999,2.682816042654765
HLA-A__Malignant,IL2RG__Macrophage,HLA-A__Malignant|IL2RG__Macrophage,2.2593643081894954,1.4995539173474226,31.882258925427916,8581.065642503703,3.00240773501897,31.03118324208266,0.09647347690567985
CD9__Malignant,FLOT1__Stroma,CD9__Malignant|FLOT1__Stroma,2.2518286545131905,1.6295392753156088,16.226002378906287,8552.445229841098,2.515129164448991,10.56470171391948,0.3311780713427093
APOE__Macrophage,CD74__Bcell,APOE__Macrophage|CD74__Bcell,2.249159243718718,0,412.8250378293341,8542.30680764369,11.01249406301678,6.424318242558926,0.4955562412609844
C1QB__Macrophage,ADORA2A__Malignant,C1QB__Macrophage|ADORA2A__Malignant,2.2454151630857884,0,110.74227834677102,8528.086789399824,8.803646307615457,1.208112352032999,2.602417410654269
COPA__Malignant,CD81__Macrophage,COPA__Malignant|CD81__Macrophage,2.245405640707333,1.3608004796990656,18.64942918675052,8528.05062340645,2.729683242985158,3.070091370238728,1.0129718986130358
ITGB2__Macrophage,CD63__Malignant,ITGB2__Macrophage|CD63__Malignant,2.2336408568677473,0,125.16647504698108,8483.367974383704,9.624355594108188,0.37840045546879175,8.437647616205767
CD9__Malignant,FLOT1__Macrophage,CD9__Malignant|FLOT1__Macrophage,2.2237211856205863,1.5805697301868586,17.92689084666648,8445.693062986988,2.4897198684913535,10.56470171391948,0.29472753962498033
CXCL14__Malignant,ENO1__Macrophage,CXCL14__Malignant|ENO1__Macrophage,2.2155939930069195,0.7697304816055088,47.73243182605004,8414.82598544028,4.296202184287907,7.381842565076551,0.47740155925959393
LYZ__Macrophage,MAGED1__Malignant,LYZ__Macrophage|MAGED1__Malignant,2.215271936900783,0,110.61235812643022,8413.602816349176,9.554873067063406,2.1692082031036057,1.4214973278425096
AZGP1__Malignant,ITGB2__Macrophage,AZGP1__Malignant|ITGB2__Macrophage,2.1821391692988596,1.6675426775334086,16.8215408852375,8287.76456499707,2.405121335049673,8.49610378010731,0.37840045546879175
LYZ__Macrophage,CD81__Stroma,LYZ__Macrophage|CD81__Stroma,2.1593718916538656,0,118.71554579953545,8201.294444501382,9.506639637294935,2.1692082031036057,1.4535856479969007
TIMP3__Stroma,FLOT1__Malignant,TIMP3__Stroma|FLOT1__Malignant,2.1527110196317856,0,166.08109732933772,8175.996452561521,8.528817524794071,0.8455072563670505,3.981715710246971
AZGP1__Malignant,ITGB5__Stroma,AZGP1__Malignant|ITGB5__Stroma,2.137600856935698,1.477643278999814,20.753527306370678,8118.608054641781,2.558178226052249,8.49610378010731,0.39099841019172027
EFNA1__Malignant,FLOT1__Stroma,EFNA1__Malignant|FLOT1__Stroma,2.1374230603218893,1.147114409579415,27.36334149963064,8117.932783102536,2.7585094320370414,9.79413117980602,0.3311780713427093
LYZ__Macrophage,CD74__Stroma,LYZ__Macrophage|CD74__Stroma,2.112065132889401,0,148.01718077753281,8021.623374713946,9.725462076405325,2.1692082031036057,1.3465733596013119
HLA-DRB1__Malignant,CD9__Macrophage,HLA-DRB1__Malignant|CD9__Macrophage,2.1086332861824473,1.3598953172826365,25.741256316343076,8008.589220920934,2.6194024548695762,6.08415396900736,0.48731400001282016
BST2__Malignant,CD74__Bcell,BST2__Malignant|CD74__Bcell,2.0981441216115013,1.3448986722935685,42.70877672810202,7968.751373880483,2.605835755708969,7.44177658449465,0.4955562412609844
GRN__Macrophage,ATP6AP2__Malignant,GRN__Macrophage|ATP6AP2__Malignant,2.097369830292305,0,105.93986122685165,7965.810615450175,8.457149172980381,1.1142246233016815,2.682816042654765
APP__Malignant,CD74__Stroma,APP__Malignant|CD74__Stroma,2.092655322111022,1.226963483765212,32.627665109327005,7947.904913377661,3.0625004712912585,2.393227401015049,1.3465733596013119
THBS1__Stroma,ENO1__Malignant,THBS1__Stroma|ENO1__Malignant,2.0894417574843547,0,112.0101547999499,7935.699794925579,7.6273539618314965,0.5400181511903609,5.961806937399298
VIM__Macrophage,ATP6AP2__Malignant,VIM__Macrophage|ATP6AP2__Malignant,2.07811621853106,0,139.3638314040364,7892.685397980967,8.661533834715218,1.1216877024819218,2.682816042654765
GRN__Macrophage,ADORA2A__Malignant,GRN__Macrophage|ADORA2A__Malignant,2.0697438849961074,0,82.48868268353965,7860.887275215216,8.284032870812647,1.1142246233016815,2.602417410654269
TIMP3__Stroma,PLXNB2__Malignant,TIMP3__Stroma|PLXNB2__Malignant,2.060819185079331,0,177.4566116587471,7826.991264931298,8.282676621616268,0.8455072563670505,3.7356219687063432
PSAP__Macrophage,IL6ST__Stroma,PSAP__Macrophage|IL6ST__Stroma,2.054319265346788,0,136.8779378163343,7802.3045697871,8.549768335216639,4.120553171189394,0.7118768139545881
THBS1__Stroma,ERBB2__Malignant,THBS1__Stroma|ERBB2__Malignant,2.0438834942744726,0,121.302431411658,7762.669511254447,7.2275016766980045,0.5400181511903609,5.9725087975793345
HLA-DRB1__Malignant,ENO1__Macrophage,HLA-DRB1__Malignant|ENO1__Macrophage,2.034509468712461,1.3193727521186225,26.37586827951884,7727.066962169928,2.543937389452464,6.08415396900736,0.47740155925959393
GNAS__Malignant,LAMP2__Stroma,GNAS__Malignant|LAMP2__Stroma,2.033480955933783,1.5696152358964763,18.826483491518452,7723.160670636509,2.2503701812136585,13.152725906951673,0.23515339048855716
VIM__Macrophage,ADORA2A__Malignant,VIM__Macrophage|ADORA2A__Malignant,2.0246935720497152,0,108.51381843547385,7689.786186644818,8.267065887192762,1.1216877024819218,2.602417410654269
EFNA1__Malignant,FLOT1__Macrophage,EFNA1__Malignant|FLOT1__Macrophage,2.0074768378021424,1.1737364646881974,22.009103407494354,7624.397029972536,2.402508348676616,9.79413117980602,0.29472753962498033
PSAP__Macrophage,PLXNA3__Malignant,PSAP__Macrophage|PLXNA3__Malignant,2.004646689855933,0,99.62558402458552,7613.648128072833,8.108052288160831,4.120553171189394,0.7140163009155761
TFF3__Malignant,IL2RG__Macrophage,TFF3__Malignant|IL2RG__Macrophage,2.0002268187441925,1.0936224955751537,28.83134980735542,7596.861457590444,3.0462794797777097,28.32932165010647,0.09647347690567985
COPA__Malignant,CD63__Macrophage,COPA__Malignant|CD63__Macrophage,1.9853369366143387,1.2004911214861766,16.986148329061983,7540.309685261258,2.4344423607611976,3.070091370238728,0.8955163413277767
COMP__Stroma,GFRA1__Malignant,COMP__Stroma|GFRA1__Malignant,1.9736553344230177,0,215.9630378594084,7495.942960138622,9.5709790988901,0.6285781360174613,4.700373245551201
CD24__Malignant,CD163__Macrophage,CD24__Malignant|CD163__Macrophage,1.9676794053187379,1.528231698636716,25.83198741585222,7473.246381400566,2.1873088521323303,17.664792125884766,0.16206015324913728
TIMP3__Stroma,IFITM1__Malignant,TIMP3__Stroma|IFITM1__Malignant,1.9577606920626165,0,165.53533302454417,7435.575108453817,7.941099093227189,0.8455072563670505,3.5726933647484946
IGFBP4__Malignant,CD74__Bcell,IGFBP4__Malignant|CD74__Bcell,1.951906925002498,0.6901776279851111,29.078452400349843,7413.342501159488,2.7861787786128316,6.981457327415992,0.4955562412609844
IGFBP4__Malignant,ITGB2__Macrophage,IGFBP4__Malignant|ITGB2__Macrophage,1.9515876125494362,0.6118853195207488,22.9446419915016,7412.129752462759,2.877252277701953,6.981457327415992,0.37840045546879175
C1QA__Macrophage,ITGB5__Malignant,C1QA__Macrophage|ITGB5__Malignant,1.947007321094267,0,75.09925552825376,7394.733805516026,7.4207264310552254,1.2498494337199684,2.193087384420688
ANXA2__Macrophage,ERBB2__Malignant,ANXA2__Macrophage|ERBB2__Malignant,1.946600192977279,0,138.65076398254914,7393.187532927705,8.422524485037663,0.4586056920884343,5.9725087975793345
BST2__Malignant,ITGB2__Macrophage,BST2__Malignant|ITGB2__Macrophage,1.9403947571183846,1.2538183196072108,19.495511871120254,7369.619287535625,2.284960522097982,7.44177658449465,0.37840045546879175
TNFSF10__Malignant,FLOT1__Stroma,TNFSF10__Malignant|FLOT1__Stroma,1.9339825140824973,0.756702376466573,55.184823759962185,7345.265588485325,3.470780728724327,8.5561459417062,0.3311780713427093
THBS1__Stroma,CD151__Malignant,THBS1__Stroma|CD151__Malignant,1.9253894181495175,0,108.68053751476646,7312.629010131867,7.1650708854134315,0.5400181511903609,5.51159957558688
C1QB__Macrophage,ITGB5__Malignant,C1QB__Macrophage|ITGB5__Malignant,1.8979486459591695,0,91.88813542113932,7208.408957352925,7.376260934627899,1.208112352032999,2.193087384420688
HSPA1A__Malignant,LAMP2__Stroma,HSPA1A__Malignant|LAMP2__Stroma,1.8966784531667238,1.141084965345382,49.50084671937161,7203.584765127217,2.482574730610616,12.164245659901171,0.23515339048855716
TIMP3__Stroma,CD55__Malignant,TIMP3__Stroma|CD55__Malignant,1.894949258337539,0,166.71573717665083,7197.017283165972,7.678492645229357,0.8455072563670505,3.44420303385949
FN1__Stroma,PLXNA3__Malignant,FN1__Stroma|PLXNA3__Malignant,1.882121908306737,0,137.04924779507942,7148.299007748988,8.372912402314666,3.791117473611257,0.7140163009155761
TNFSF10__Malignant,FLOT1__Macrophage,TNFSF10__Malignant|FLOT1__Macrophage,1.8801015995816404,0.7737186172675634,33.43740575379677,7140.62587521107,2.959569913445279,8.5561459417062,0.29472753962498033
HLA-DRA__Macrophage,IL6ST__Stroma,HLA-DRA__Macrophage|IL6ST__Stroma,1.879466425600111,0,102.67536673778895,7138.213484429221,7.274562338704273,3.765344818249655,0.7118768139545881
LGALS3BP__Malignant,LAMP2__Stroma,LGALS3BP__Malignant|LAMP2__Stroma,1.8758227926496835,0.9135972243387263,25.45825293436982,7124.374966483499,2.695588473562332,12.223174829218673,0.23515339048855716
BST2__Malignant,ITGB5__Stroma,BST2__Malignant|ITGB5__Stroma,1.8598208536554148,1.1130217598926546,15.832661294773697,7063.599602183266,2.1886328900023875,7.44177658449465,0.39099841019172027
GNAS__Malignant,CAP1__Stroma,GNAS__Malignant|CAP1__Stroma,1.8498426346029964,1.4688190775185734,17.408551774030332,7025.70232622218,2.0309415247753675,13.152725906951673,0.217148628138856
ANXA2__Macrophage,ENO1__Malignant,ANXA2__Macrophage|ENO1__Malignant,1.8445949069471064,0,143.19040431713594,7005.771456585109,8.142258487771302,0.4586056920884343,5.961806937399298
TIMP3__Stroma,AMFR__Malignant,TIMP3__Stroma|AMFR__Malignant,1.8369837650537322,0,138.8125352676299,6976.8643396740745,7.24582755251745,0.8455072563670505,3.4457402146458658
HLA-DRA__Macrophage,PLXNA3__Malignant,HLA-DRA__Macrophage|PLXNA3__Malignant,1.8233466858336813,0,67.95837494331876,6925.0707127963215,6.9508433407223045,3.765344818249655,0.7140163009155761
